,index,Unnamed: 0,folder,dialogueID,date,from1,chatter,cycle,text,Label
2714,5692,5692,60,322.tsv,2007-01-20T10:56:00.000Z,alyssa_,chatter1,,"n2diy, thanks a bunch guys, now I m happy with terminal load time! :)",
2715,5694,5694,60,322.tsv,2007-01-20T10:58:00.000Z,alyssa_,chatter1,,"Ah, now I get it.. I might also be the case for the program to connect to Xserver running, right?",
2716,5695,5695,60,322.tsv,2007-01-20T11:00:00.000Z,alyssa_,chatter1,,"n2diy, have you guys tried to change the ubuntu booting (with progress bar thingy) screen?",
2717,5697,5697,60,322.tsv,2007-01-20T11:04:00.000Z,alyssa_,chatter1,,"Its not the uspash I m talking about. I have changed that. But what I m taking about is the screen that comes up with progress bar during boot process, even before GDM prompts for username and password.",
2718,5698,5698,60,322.tsv,2007-01-20T11:10:00.000Z,alyssa_,chatter1,,"n2diy, arrenlex, thanks for your help buddies. I got to go now.",
2719,5699,5699,60,322.tsv,2007-01-20T11:10:00.000Z,alyssa_,chatter1,,"n2diy, arrenlex, bye for now.",
2720,5701,5701,60,390.tsv,2006-04-28T08:54:00.000Z,sesstreets,chatter1,0.0,OK Ive had enough with windows,
2721,5702,5702,60,390.tsv,2006-04-28T08:55:00.000Z,sesstreets,chatter1,,Im ready to switch,
2722,5703,5703,60,390.tsv,2006-04-28T08:55:00.000Z,sesstreets,chatter1,,Theres just a few things or apps that I need to have.,
2723,5704,5704,60,390.tsv,2006-04-28T08:55:00.000Z,sesstreets,chatter1,,Is there a notepad++ alternative for linux?,
2724,5705,5705,60,390.tsv,2006-04-28T08:55:00.000Z,sesstreets,chatter1,,Or a similar tabbed text editor?,
2725,5713,5713,60,390.tsv,2006-04-28T11:17:00.000Z,sesstreets,chatter1,,http://pastebin.com/676377,1
2726,5716,5716,60,390.tsv,2006-04-28T11:21:00.000Z,sesstreets,chatter1,,did all those three steps trying right now,
2727,5720,5720,60,390.tsv,2006-04-28T11:24:00.000Z,sesstreets,chatter1,,I just think its wimp.com thats messing it up,
2728,5722,5722,60,390.tsv,2006-04-28T15:29:00.000Z,sesstreets,chatter1,,what exactly is metactiy?,
2729,5725,5725,60,390.tsv,2006-04-29T09:11:00.000Z,sesstreets,chatter1,,what do I have to do to get .mov working in firefox?,
2730,5727,5727,60,390.tsv,2006-04-29T09:11:00.000Z,sesstreets,chatter1,,it downloads the file but stops at 99%,
2731,5730,5730,60,390.tsv,2006-04-29T09:12:00.000Z,sesstreets,chatter1,,nope,
2732,5733,5733,60,390.tsv,2006-04-29T09:14:00.000Z,sesstreets,chatter1,,it work for you?,
2733,5736,5736,60,390.tsv,2006-04-29T09:16:00.000Z,sesstreets,chatter1,,http://pastebin.com/678171,
2734,5738,5738,60,390.tsv,2006-04-29T09:17:00.000Z,sesstreets,chatter1,,any ideas?,
2735,5741,5741,60,390.tsv,2006-04-29T09:18:00.000Z,sesstreets,chatter1,,that doesnt work...v_v,
2736,5752,5752,60,390.tsv,2006-04-29T09:38:00.000Z,sesstreets,chatter1,,damnit not working,
2737,5755,5755,60,390.tsv,2006-04-29T10:27:00.000Z,sesstreets,chatter1,,LATERS,
2738,5757,5757,60,390.tsv,2006-04-30T08:14:00.000Z,sesstreets,chatter1,,dude I upgraded to dapper....whered the old xchat go?,
2739,5759,5759,60,390.tsv,2006-04-30T09:04:00.000Z,sesstreets,chatter1,,why doesnt google find auto ubuntu?,
2740,5761,5761,60,165.tsv,2009-09-10T18:03:00.000Z,Mrokii,chatter1,0.0,"hello. I guess my question is something that isn't possible, but who knows... Anyway, is there a way to make Ubuntu only run single instances of applications? Like OS X does?",
2741,5763,5763,60,165.tsv,2009-09-10T18:05:00.000Z,Mrokii,chatter1,," not really. If I have opened one vlc and open another movie via the context-menu with vlc, it opens a second instance, as it seems, instead of using the one that is already open.",
2742,5765,5765,60,165.tsv,2011-02-13T15:21:00.000Z,Mrokii,chatter1,,"Thank you, that worked.",
2743,5767,5767,60,165.tsv,2011-05-21T18:21:00.000Z,Mrokii,chatter1,,I do know that it breaks Unity (which I don't use anyway).,8
2744,5769,5769,60,165.tsv,2011-06-03T00:01:00.000Z,Mrokii,chatter1,,"I mean, it doesn't even let me change between b/w and colour scan!",
2745,5771,5771,60,165.tsv,2011-06-03T00:04:00.000Z,Mrokii,chatter1,,Thanks,
2746,5773,5773,60,165.tsv,2011-09-09T16:17:00.000Z,Mrokii,chatter1,,"No, I am using the classic desktop",
2747,5776,5776,60,165.tsv,2011-09-09T16:18:00.000Z,Mrokii,chatter1,,"Thanks, will try.",
2748,5777,5777,60,165.tsv,2011-09-09T16:19:00.000Z,Mrokii,chatter1,,"Worked like a charm, thanks :)",
2749,5779,5779,60,165.tsv,2011-09-09T16:21:00.000Z,Mrokii,chatter1,,"Yeah, I know, unfortunately.",
2750,5781,5781,60,165.tsv,2011-09-09T16:25:00.000Z,Mrokii,chatter1,,"I have only looked at that briefly and I think it looked rather ugly to me. But maybe I should give it another try. Or maybe I'm thinking about something else, not sure.",
2751,5783,5783,60,165.tsv,2011-10-15T18:02:00.000Z,Mrokii,chatter1,,What do you mean?,
2752,5785,5785,60,165.tsv,2011-10-15T18:03:00.000Z,Mrokii,chatter1,,I haven't tried.,
2753,5787,5787,60,165.tsv,2011-10-15T19:21:00.000Z,Mrokii,chatter1,,I tried starting Banshee with another user. Same result (crashing).,
2754,5789,5789,60,165.tsv,2011-10-15T19:23:00.000Z,Mrokii,chatter1,,Seems 11.10 has plenty...,
2755,5792,5792,60,165.tsv,2011-12-29T13:55:00.000Z,Mrokii,chatter1,,"I tried that (right-clicking), but it didn't help",
2756,5793,5793,60,165.tsv,2011-12-29T14:08:00.000Z,Mrokii,chatter1,,"I found a file '/etc/mime.types' only, but that isn't helpful either.",
2757,5795,5795,60,165.tsv,2011-12-29T14:19:00.000Z,Mrokii,chatter1,,if I right-click on a folder I can try 'open with file-manager'. But then I get an error-requester saying 'Failed to execute default File Manager. Failed to execute child process 'gedit' (No such file or directory)'. That is because I deinstalled gedit out of frustration of that problem.,
2758,5798,5798,60,165.tsv,2011-12-29T14:22:00.000Z,Mrokii,chatter1,,I found the mimeapps.list and there is an entry: 'inode/directory=nautilus-folder-handler.desktop'.,
2759,5799,5799,60,165.tsv,2011-12-29T14:23:00.000Z,Mrokii,chatter1,,I'll take a look at the thread.,
2760,5801,5801,60,165.tsv,2012-06-21T13:10:00.000Z,Mrokii,chatter1,,"I don't need more, I need less. :)",
2761,5803,5803,60,165.tsv,2012-06-21T13:12:00.000Z,Mrokii,chatter1,,"Thanks, will try that.",
2762,5805,5805,60,165.tsv,2012-06-21T20:08:00.000Z,Mrokii,chatter1,,"Thanks, will try.",
2763,5807,5807,60,165.tsv,2012-10-24T21:48:00.000Z,Mrokii,chatter1,,"I think it might have something to do with files starting with '.' It seems that using two asteriks with 'visible' files works, just not with files that start with '.'",
2764,5810,5810,60,165.tsv,2012-10-26T15:54:00.000Z,Mrokii,chatter1,,"Sorry, next time. I need to reboot after that command?",
2765,5812,5812,60,165.tsv,2012-10-26T16:00:00.000Z,Mrokii,chatter1,,Still nothing. This time modprobe tells me that 304 can't be loaded. Guess I'll see if I can install/compile or whatever the drivers manually. :(,
2766,5815,5815,60,165.tsv,2012-10-26T16:01:00.000Z,Mrokii,chatter1,,I mean install it manually. I know I did that before.,
2767,5816,5816,60,165.tsv,2012-10-26T16:02:00.000Z,Mrokii,chatter1,,I have installed the 304 one and activated it (at least according to the repository-GUI.,
2768,5818,5818,60,165.tsv,2012-10-26T16:03:00.000Z,Mrokii,chatter1,,It tells me that the 304 driver is used.,
2769,5820,5820,60,165.tsv,2012-10-26T16:04:00.000Z,Mrokii,chatter1,1.0,"No, didn't try xconfig again, forgot about that. Though I somehow doubt that it will work, as I had used that before with the other driver. Anyhow, I'll try. Thanks for now.",
2770,5821,5821,60,72.tsv,2012-08-17T00:47:00.000Z,TriBeCa99,chatter1,0.0,is there any reason my software raid array would stop working if i swapped the ports the devices are on?,
2771,5822,5822,60,72.tsv,2012-08-17T00:47:00.000Z,TriBeCa99,chatter1,,"and, for that matter, if that were the issue why the OS would fail to load despite not being on the RAID array?",
2772,5823,5823,60,72.tsv,2012-08-17T00:49:00.000Z,TriBeCa99,chatter1,,any chance i borked my install by starting a 'rescue' operation off of the ubuntu install cd and not finishing it?,
2773,5824,5824,60,72.tsv,2012-08-17T00:50:00.000Z,TriBeCa99,chatter1,,"10.10 alternate, i should say",7
2774,5825,5825,60,72.tsv,2012-08-17T00:50:00.000Z,TriBeCa99,chatter1,,"yes, the raid is for /home",
2775,5826,5826,60,72.tsv,2012-08-17T00:50:00.000Z,TriBeCa99,chatter1,,but my BIOS hangs at 'Verifying DMI Pool Data...',
2776,5827,5827,60,72.tsv,2012-08-17T00:51:00.000Z,TriBeCa99,chatter1,,"so basically what happened is I started fiddling with drives, then plugged everything back in",
2777,5828,5828,60,72.tsv,2012-08-17T00:51:00.000Z,TriBeCa99,chatter1,,so you guys think GRUB got confused?,
2778,5829,5829,60,72.tsv,2012-08-17T00:52:00.000Z,TriBeCa99,chatter1,,the BIOS definitely knows which drive to boot first,
2779,5831,5831,60,72.tsv,2012-08-17T00:53:00.000Z,TriBeCa99,chatter1,,"yes, absolutely, but I keep changing the boot order to put the right drive back on top",
2780,5839,5839,60,72.tsv,2012-08-17T01:00:00.000Z,TriBeCa99,chatter1,,"i have to go too, but i didn't set up that RAID until after installing ubuntu",
2781,5841,5841,60,72.tsv,2012-08-17T01:02:00.000Z,TriBeCa99,chatter1,,"will do, thanks",
2782,5842,5842,60,72.tsv,2012-08-17T01:07:00.000Z,TriBeCa99,chatter1,,what am i looking for exactly?,
2783,5843,5843,60,72.tsv,2012-08-17T01:10:00.000Z,TriBeCa99,chatter1,,what am i looking for in the text that appears?,
2784,5848,5848,60,72.tsv,2012-08-17T01:14:00.000Z,TriBeCa99,chatter1,,great! how do I write it from the LiveCD?,
2785,5858,5858,60,72.tsv,2012-08-17T01:32:00.000Z,TriBeCa99,chatter1,,any other suggestions? I'm going to do this tomorrow but I want to come in with the right plan.,
2786,5876,5876,60,72.tsv,2012-08-17T01:43:00.000Z,TriBeCa99,chatter1,,that's what I started with! but sudo apt-get install mdadm,
2787,5881,5881,60,457.tsv,2005-06-19T11:53:00.000Z,caonex_,chatter1,0.0,not your video card,
2788,5883,5883,60,457.tsv,2005-06-19T11:54:00.000Z,caonex_,chatter1,,sorry i thought 3 lines did not matter ;),
2789,5886,5886,60,457.tsv,2005-06-19T12:00:00.000Z,caonex_,chatter1,,??,
2790,5888,5888,60,457.tsv,2005-06-19T12:01:00.000Z,caonex_,chatter1,,i do not why but i am not getting the humor and i am trying here,8
2791,5889,5889,60,457.tsv,2005-06-19T12:02:00.000Z,caonex_,chatter1,,i do not know what lines you talking and command ? is it xorgcfg?,
2792,5890,5890,60,457.tsv,2005-06-19T12:02:00.000Z,caonex_,chatter1,,the old?,
2793,5892,5892,60,457.tsv,2005-06-19T12:02:00.000Z,caonex_,chatter1,,you mean because he should have done it in flood?,
2794,5893,5893,60,457.tsv,2005-06-19T12:03:00.000Z,caonex_,chatter1,,#flood i mean,
2795,5895,5895,60,457.tsv,2005-06-19T12:03:00.000Z,caonex_,chatter1,,sorry dude. Our frame of references are way off ;),
2796,5896,5896,60,457.tsv,2005-06-19T12:03:00.000Z,caonex_,chatter1,,no hard feelings just trying to catch up with you,
2797,5897,5897,60,457.tsv,2005-06-19T12:04:00.000Z,caonex_,chatter1,,i am not mad or anything.,
2798,5899,5899,60,457.tsv,2005-06-19T12:04:00.000Z,caonex_,chatter1,,hehe yeah,
2799,5900,5900,60,457.tsv,2005-06-19T12:04:00.000Z,caonex_,chatter1,,he left i wonder why?,
2800,5902,5902,60,457.tsv,2005-06-19T12:05:00.000Z,caonex_,chatter1,,"nope nobodys, i was waiting for him to answer something and he did not. He just said to wait a second.",
2801,5904,5904,60,457.tsv,2005-06-19T12:08:00.000Z,caonex_,chatter1,,used to work with debian?,
2802,5906,5906,60,457.tsv,2005-06-19T12:11:00.000Z,caonex_,chatter1,,that is before you switched to ubuntu?,
2803,5908,5908,60,457.tsv,2005-06-19T12:14:00.000Z,caonex_,chatter1,,you dual booting?,
2804,5910,5910,60,457.tsv,2005-06-19T12:15:00.000Z,caonex_,chatter1,,my gosh i wish i could,
2805,5912,5912,60,457.tsv,2005-06-19T12:15:00.000Z,caonex_,chatter1,,"oh i know, that is what i have",
2806,5913,5913,60,457.tsv,2005-06-19T12:15:00.000Z,caonex_,chatter1,,what four os?,
2807,5915,5915,60,457.tsv,2005-06-19T12:16:00.000Z,caonex_,chatter1,,and what are the differences that you distinguish between debian and ubuntu?,
2808,5916,5916,60,457.tsv,2005-06-19T12:16:00.000Z,caonex_,chatter1,,"i used debian for quite a while and did not actually know that synaptic existed, until met ubuntu ;) always use console for everything ;)",
2809,5918,5918,60,457.tsv,2005-06-19T12:17:00.000Z,caonex_,chatter1,,resolvconf to configure /etc/resolv.conf ?,
2810,5920,5920,60,457.tsv,2005-06-19T12:18:00.000Z,caonex_,chatter1,,"see what i tell you, i always do vi /etc/resolv.conf",
2811,5921,5921,60,457.tsv,2005-06-19T12:18:00.000Z,caonex_,chatter1,,hplip is the new hp driver for multifunction printersm right?,
2812,5923,5923,60,457.tsv,2005-06-19T12:19:00.000Z,caonex_,chatter1,,i know i was reading,
2813,5924,5924,60,457.tsv,2005-06-19T12:19:00.000Z,caonex_,chatter1,,been doing some research for multifunction printers,
2814,5925,5925,60,457.tsv,2005-06-19T12:19:00.000Z,caonex_,chatter1,,no money no problems though hehe,
2815,5926,5926,60,457.tsv,2005-06-19T12:21:00.000Z,caonex_,chatter1,,"hehe, look do you get an error with linux-image-2.6.10-5X?",
2816,5927,5927,60,457.tsv,2005-06-19T12:22:00.000Z,caonex_,chatter1,,"i have been having that problem due to initrd, but i use grub and it is already configured",
2817,5929,5929,60,457.tsv,2005-06-19T12:23:00.000Z,caonex_,chatter1,,is -2.6.10-5-386,
2818,5930,5930,60,457.tsv,2005-06-19T12:23:00.000Z,caonex_,chatter1,,not .12,
2819,5932,5932,60,457.tsv,2005-06-19T12:23:00.000Z,caonex_,chatter1,,could you see in #flood?,
2820,5934,5934,60,457.tsv,2005-06-19T12:25:00.000Z,caonex_,chatter1,,i did dpkg --configure -a and still,
2821,5936,5936,60,457.tsv,2005-06-19T12:32:00.000Z,caonex_,chatter1,,"i do not know, but i still use my apt-get",
2822,5937,5937,60,457.tsv,2005-06-19T12:33:00.000Z,caonex_,chatter1,,"there is something with me that like to do a lot manually, debian got me in that",
2823,5939,5939,60,457.tsv,2005-06-19T12:42:00.000Z,caonex_,chatter1,,"later dude time to sleep. I am sure i will see you later, thanks for everything.",
2824,5941,5941,60,471.tsv,2005-05-06T09:20:00.000Z,ivoks,chatter1,0.0,"nice, didn't know that",
2825,5942,5942,60,471.tsv,2005-06-23T09:06:00.000Z,ivoks,chatter1,,this isn't about configuration,
2826,5943,5943,60,471.tsv,2005-06-23T08:55:00.000Z,ivoks,chatter1,,"you can't rerun instalation script, AFAIK",
2827,5944,5944,60,471.tsv,2005-06-23T08:55:00.000Z,ivoks,chatter1,,but manually isn't too hard,1
2828,5946,5946,60,471.tsv,2005-06-23T09:01:00.000Z,ivoks,chatter1,,open /etc/network/interfaces,
2829,5948,5948,60,471.tsv,2005-06-23T09:03:00.000Z,ivoks,chatter1,,great,
2830,5949,5949,60,471.tsv,2005-06-23T09:03:00.000Z,ivoks,chatter1,,now you have to fill in gaps :),
2831,5950,5950,60,471.tsv,2005-06-23T09:04:00.000Z,ivoks,chatter1,,do you have DHCP on your network?,
2832,5953,5953,60,471.tsv,2005-06-23T09:04:00.000Z,ivoks,chatter1,,"nice, does your wifi works?",
2833,5955,5955,60,471.tsv,2005-06-23T09:05:00.000Z,ivoks,chatter1,,"but, does your wifi works? :)",
2834,5957,5957,60,471.tsv,2005-06-23T09:05:00.000Z,ivoks,chatter1,,run iwconfig,
2835,5959,5959,60,471.tsv,2005-06-23T09:06:00.000Z,ivoks,chatter1,,it will show you what's your wireless interface,
2836,5960,5960,60,471.tsv,2005-06-23T09:06:00.000Z,ivoks,chatter1,,then you have a problem,
2837,5962,5962,60,471.tsv,2005-06-23T09:07:00.000Z,ivoks,chatter1,,your system doesn't know you have wifi card at all,
2838,5963,5963,60,471.tsv,2005-06-23T09:07:00.000Z,ivoks,chatter1,,check lspci,
2839,5965,5965,60,471.tsv,2005-06-23T09:07:00.000Z,ivoks,chatter1,,it will show you what's your wifi card,
2840,5966,5966,60,471.tsv,2005-06-23T09:07:00.000Z,ivoks,chatter1,,lspci | grep Network,
2841,5967,5967,60,471.tsv,2005-06-23T09:08:00.000Z,ivoks,chatter1,,that's faulty procedure,
2842,5968,5968,60,471.tsv,2005-06-23T09:08:00.000Z,ivoks,chatter1,,installation detects hardware and installas support for your hardware,
2843,5970,5970,60,471.tsv,2005-06-23T09:08:00.000Z,ivoks,chatter1,,i'm sorry,
2844,5972,5972,60,471.tsv,2005-06-23T09:09:00.000Z,ivoks,chatter1,,"some of broadcoms work with ndiswrapper, some not...",
2845,5973,5973,60,471.tsv,2005-06-23T09:09:00.000Z,ivoks,chatter1,,"in the end, you need Internet to set it up",
2846,5975,5975,60,471.tsv,2005-06-23T09:10:00.000Z,ivoks,chatter1,,you don't have simple ethernet?,
2847,5977,5977,60,471.tsv,2005-06-23T09:10:00.000Z,ivoks,chatter1,,you need to download couple of things,
2848,5979,5979,60,471.tsv,2005-06-23T09:10:00.000Z,ivoks,chatter1,,like... windows drivers for broadcom,
2849,5983,5983,60,471.tsv,2005-06-23T09:13:00.000Z,ivoks,chatter1,,this things aren't on CDROM,
2850,5984,5984,60,471.tsv,2005-06-23T09:13:00.000Z,ivoks,chatter1,,these are windows drivers,
2851,5985,5985,60,471.tsv,2005-06-23T09:13:00.000Z,ivoks,chatter1,,you can't apt-get them,
2852,5987,5987,60,471.tsv,2005-06-23T09:13:00.000Z,ivoks,chatter1,,yes,
2853,5988,5988,60,471.tsv,2005-06-23T09:13:00.000Z,ivoks,chatter1,,broadcom sucks,
2854,5990,5990,60,471.tsv,2005-06-23T09:14:00.000Z,ivoks,chatter1,,it shouldn't be a problem,
2855,5992,5992,60,471.tsv,2005-06-23T09:16:00.000Z,ivoks,chatter1,,yes,
2856,5994,5994,60,471.tsv,2005-06-23T09:17:00.000Z,ivoks,chatter1,,apt-cdrom add,
2857,5997,5997,60,471.tsv,2005-06-23T09:25:00.000Z,ivoks,chatter1,,no,
2858,6001,6001,60,357.tsv,2006-09-13T05:14:00.000Z,gbrent,chatter1,0.0, whats hm?,
2859,6002,6002,60,357.tsv,2006-09-13T05:15:00.000Z,gbrent,chatter1,,Ajil: what type of card is it?,
2860,6003,6003,60,357.tsv,2006-09-13T05:15:00.000Z,gbrent,chatter1,,Ajil I can look and see if I can find anythin on it,
2861,6004,6004,60,357.tsv,2006-09-13T05:16:00.000Z,gbrent,chatter1,,yeah model ajil?,
2862,6005,6005,60,357.tsv,2006-09-13T05:17:00.000Z,gbrent,chatter1,,Ajil: me or others can help you in here easily,
2863,6006,6006,60,357.tsv,2006-09-13T05:17:00.000Z,gbrent,chatter1,,yeah i told him 777 as mine is,
2864,6007,6007,60,357.tsv,2006-09-13T05:17:00.000Z,gbrent,chatter1,,then he disapeared,
2865,6008,6008,60,357.tsv,2006-09-13T05:17:00.000Z,gbrent,chatter1,,ajil np,
2866,6009,6009,60,357.tsv,2006-09-13T05:18:00.000Z,gbrent,chatter1,,be right back everyone,8
2867,6010,6010,60,357.tsv,2006-09-13T05:18:00.000Z,gbrent,chatter1,,anyone have a lighter? my matches are gone,
2868,6013,6013,60,357.tsv,2006-09-13T05:20:00.000Z,gbrent,chatter1,,move it then try to do the update and see :),
2869,6015,6015,60,357.tsv,2006-09-13T05:21:00.000Z,gbrent,chatter1,,what file do you think it is?,
2870,6017,6017,60,357.tsv,2006-09-13T05:22:00.000Z,gbrent,chatter1,,sudo apt-get dist-upgrade,
2871,6018,6018,60,357.tsv,2006-09-13T05:22:00.000Z,gbrent,chatter1,,sudo apt-get -f install,
2872,6019,6019,60,357.tsv,2006-09-13T05:23:00.000Z,gbrent,chatter1,,sudo apt-get update,
2873,6021,6021,60,357.tsv,2006-09-13T05:24:00.000Z,gbrent,chatter1,,sec.... I might have something for you,
2874,6023,6023,60,357.tsv,2006-09-13T05:24:00.000Z,gbrent,chatter1,,what is the repo?,
2875,6024,6024,60,357.tsv,2006-09-13T05:25:00.000Z,gbrent,chatter1,,what is the error when you do an apt-get update?,
